Data for 1000x1000 matrix
id,width,height,value
44369,3,2,4
44370,10,4,3
44371,2,3,5
44372,4,1,10
44373,8,7,7
44374,2,4,4
44375,5,1,9
44376,1,3,5
44377,3,4,4
44378,2,10,6
44379,2,10,2
44380,5,9,2
44381,1,1,10
44382,7,2,9
44383,10,6,3
44384,5,8,9
44385,4,8,3
44386,7,3,8
44387,3,9,3
44388,9,1,4
44389,7,8,1
44390,8,8,4
44391,5,3,5
44392,9,5,2
44393,2,10,10
44394,10,3,6
44395,2,9,9
44396,6,9,6
44397,4,5,6
44398,6,2,7
44399,8,8,10
44400,9,2,6
44401,5,9,9
44402,2,4,5
44403,7,8,9
44404,5,8,9
44405,3,10,7
44406,6,9,5
44407,3,9,7
44408,8,10,4
44409,5,1,9
44410,8,2,4
44411,6,5,9
44412,7,5,5
44413,3,7,6
44414,3,8,3
44415,5,7,8
44416,6,7,9
44417,6,8,10
44418,7,1,5
44419,7,9,1
44420,5,10,10
44421,5,7,7
44422,10,2,9
44423,5,1,4
44424,5,6,4
44425,9,9,2
44426,1,9,9
44427,10,1,9
44428,9,2,5
44429,8,4,1
44430,5,10,2
44431,7,2,9
44432,6,3,3
44433,5,6,2
44434,3,9,10
44435,7,3,7
44436,1,10,2
44437,3,2,4
44438,4,4,4
44439,10,1,7
44440,10,9,4
44441,2,4,6
44442,5,8,10
44443,6,6,7
44444,4,4,6
44445,9,4,2
44446,7,7,9
44447,1,4,10
44448,6,1,3
44449,2,6,6
44450,1,8,9
44451,10,10,10
44452,7,8,5
44453,6,3,3
44454,8,9,1
44455,2,1,3
44456,9,5,6
44457,2,5,5
44458,2,9,3
44459,3,9,7
44460,5,4,7
44461,1,3,10
44462,1,6,2
44463,9,6,5
44464,1,3,2
44465,3,9,5
44466,3,5,3
44467,10,4,5
44468,5,7,3
44469,8,10,4
44470,7,2,4
44471,3,3,10
44472,8,7,4
44473,8,8,3
44474,7,7,2
44475,2,6,9
44476,2,4,6
44477,9,4,3
44478,2,8,7
44479,7,3,1
44480,10,8,6
44481,10,1,2
44482,7,10,10
44483,6,9,1
44484,9,3,5
44485,2,6,2
44486,7,2,3
44487,8,6,3
44488,1,8,8
44489,6,5,10
44490,4,5,7
44491,6,7,9
44492,3,9,5
44493,6,2,7
44494,1,8,7
44495,4,1,1
44496,5,3,7
44497,7,4,9
44498,6,2,1
44499,10,7,7
44500,7,7,2
44501,7,2,2
44502,1,8,10
44503,2,5,5
44504,8,8,4
44505,1,2,5
44506,1,3,5
44507,9,2,1
44508,1,10,6
44509,2,5,4
44510,3,7,10
44511,3,8,2
44512,8,7,1
44513,3,1,9
44514,7,4,4
44515,7,4,1
44516,6,1,4
44517,10,4,3
44518,6,5,2
44519,5,1,6
44520,7,5,10
44521,3,3,1
44522,2,1,4
44523,5,4,10
44524,9,7,6
44525,9,10,2
44526,5,5,1
44527,1,2,8
44528,4,4,5
44529,8,4,8
44530,2,7,5
44531,9,7,10
44532,4,6,4
44533,5,2,3
44534,5,3,4
44535,5,6,10
44536,1,3,9
44537,1,2,9
44538,8,8,2
44539,1,6,8
44540,6,8,7
44541,3,9,1
44542,8,10,1
44543,1,5,2
44544,5,4,4
44545,3,3,4
44546,9,3,3
44547,2,7,5
44548,8,9,9
44549,4,8,9
44550,4,8,2
44551,9,7,2
44552,1,10,10
44553,2,7,7
44554,8,1,2
44555,7,3,8
44556,4,9,5
44557,7,8,9
44558,4,9,2
44559,8,9,9
44560,7,2,8
44561,2,8,10
44562,9,2,7
44563,9,5,4
44564,1,10,5
44565,5,10,2
44566,8,2,8
44567,9,3,8
44568,4,7,8
44569,10,1,8
44570,5,10,6
44571,4,4,8
44572,10,7,2
44573,9,1,10
44574,5,4,10
44575,8,7,6
44576,5,4,8
44577,1,4,4
44578,6,4,4
44579,4,6,10
44580,4,8,3
44581,7,8,2
44582,3,4,1
44583,1,5,5
44584,6,10,4
44585,7,5,7
44586,5,1,4
44587,6,7,4
44588,4,4,5
44589,10,10,8
44590,9,8,10
44591,10,2,9
44592,2,7,10
44593,8,9,2
44594,3,10,2
44595,9,5,2
44596,9,1,10
44597,1,9,3
44598,7,9,10
44599,9,3,9
44600,3,7,2
44601,5,10,3
44602,6,7,5
44603,2,2,7
44604,9,9,2
44605,7,8,8
44606,1,4,2
44607,1,7,1
44608,5,2,6
44609,6,1,5
44610,8,6,2
44611,1,7,8
44612,4,1,10
44613,2,4,9
44614,9,2,3
44615,6,10,1
44616,3,1,2
44617,2,2,1
44618,8,2,10
44619,8,10,7
44620,6,6,7
44621,2,2,10
44622,6,2,6
44623,4,1,6
44624,5,5,9
44625,2,5,8
44626,6,7,8
44627,8,5,7
44628,10,9,5
44629,10,1,7
44630,8,8,4
44631,8,8,1
44632,1,1,10
44633,7,8,3
44634,10,10,8
44635,6,1,1
44636,2,7,3
44637,10,2,7
44638,2,8,3
44639,3,5,1
44640,6,3,2
44641,10,8,7
44642,5,10,8
44643,5,6,3
44644,4,10,4
44645,1,10,3
44646,2,5,8
44647,1,10,4
44648,4,10,6
44649,1,3,4
44650,1,3,7
44651,3,9,1
44652,7,2,3
44653,4,4,2
44654,3,9,10
44655,6,7,8
44656,8,7,3
44657,5,5,1
44658,4,6,6
44659,5,3,2
44660,10,3,9
44661,6,9,3
44662,2,1,5
44663,5,2,3
44664,1,5,3
44665,6,6,2
44666,2,4,7
44667,2,4,7
44668,8,3,10
44669,8,4,9
44670,6,5,8
44671,1,1,8
44672,4,3,10
44673,1,4,2
44674,4,10,4
44675,4,5,9
44676,6,9,9
44677,5,8,5
44678,2,7,10
44679,4,3,9
44680,9,1,4
44681,10,10,10
44682,5,5,10
44683,7,8,2
44684,5,1,5
44685,3,10,1
44686,3,10,2
44687,2,4,5
44688,10,10,5
44689,7,6,3
44690,9,7,3
44691,1,6,3
44692,6,10,9
44693,1,5,2
44694,1,4,1
44695,7,4,3
44696,6,2,5
44697,5,3,9
44698,1,8,6
44699,4,3,1
44700,9,6,2
44701,10,2,10
44702,8,3,2
44703,7,4,6
44704,2,4,6
44705,6,2,3
44706,9,2,8
44707,6,1,2
44708,10,2,9
44709,4,10,4
44710,8,9,7
44711,3,1,3
44712,1,8,6
44713,4,3,5
44714,5,10,9
44715,6,6,3
44716,5,1,8
44717,3,4,9
44718,9,9,7
44719,9,7,2
44720,7,9,9
44721,6,6,10
44722,1,8,1
44723,4,7,6
44724,7,7,10
44725,9,4,10
44726,2,9,10
44727,2,4,10
44728,2,2,6
44729,8,10,6
44730,3,3,6
44731,10,10,10
44732,5,1,6
44733,7,10,7
44734,8,5,4
44735,1,3,6
44736,8,2,2
44737,8,6,5
44738,7,9,3
44739,3,8,2
44740,6,10,8
44741,2,2,2
44742,2,9,9
44743,4,7,9
44744,4,2,3
44745,4,10,1
44746,6,4,1
44747,2,1,5
44748,7,10,8
44749,2,4,2
44750,3,10,1
44751,6,4,7
44752,1,8,4
44753,3,1,5
44754,2,7,3
44755,7,6,9
44756,1,10,8
44757,3,5,2
44758,5,3,3
44759,3,10,8
44760,3,9,8
44761,9,8,4
44762,3,9,1
44763,5,10,1
44764,2,3,10
44765,5,7,7
44766,1,8,6
44767,1,6,1
44768,8,10,5
44769,6,5,2
44770,7,10,9
44771,10,7,1
44772,10,10,9
44773,5,3,8
44774,2,5,2
44775,2,9,7
44776,6,2,8
44777,7,1,9
44778,4,4,8
44779,3,10,6
44780,10,10,9
44781,9,8,7
44782,1,8,1
44783,10,8,9
44784,4,4,8
44785,8,3,7
44786,7,6,9
44787,10,7,2
44788,7,9,7
44789,8,7,4
44790,2,4,7
44791,9,3,5
44792,2,1,2
44793,9,10,8
44794,6,10,2
44795,3,8,5
44796,9,2,1
44797,2,1,10
44798,10,8,3
44799,10,3,3
44800,5,3,8
44801,2,10,10
44802,1,9,6
44803,1,10,8
44804,2,9,3
44805,8,7,4
44806,9,1,5
44807,6,9,5
44808,1,9,8
44809,5,10,3
44810,1,5,1
44811,3,4,5
44812,3,6,1
44813,6,5,10
44814,4,10,1
44815,10,9,7
44816,9,5,2
44817,5,7,3
44818,7,5,10
44819,7,2,6
44820,7,9,6
44821,7,9,2
44822,8,7,8
44823,4,5,7
44824,2,8,8
44825,10,7,3
44826,4,2,2
44827,6,8,5
44828,3,8,10
44829,1,1,8
44830,6,6,3
44831,8,10,10
44832,9,10,4
44833,7,7,2
44834,1,10,5
44835,5,7,1
44836,10,1,1
44837,6,9,10
44838,3,5,5
44839,8,2,10
44840,6,3,8
44841,4,2,1
44842,10,8,6
44843,1,5,9
44844,6,3,9
44845,8,10,1
44846,10,4,6
44847,7,7,1
44848,8,8,10
44849,7,3,4
44850,10,9,6
44851,6,2,10
44852,3,1,5
44853,6,9,3
44854,9,3,3
44855,9,5,5
44856,9,6,6
44857,2,9,1
44858,6,3,7
44859,5,2,1
44860,4,8,2
44861,2,7,2
44862,8,10,1
44863,6,5,1
44864,6,2,10
44865,3,2,1
44866,10,1,9
44867,7,7,9
44868,1,9,9
44869,3,7,4
44870,9,10,5
44871,4,2,4
44872,9,8,8
44873,1,5,5
44874,4,1,9
44875,4,10,10
44876,7,10,8
44877,10,1,5
44878,4,3,10
44879,3,2,9
44880,9,9,1
44881,7,10,10
44882,9,1,10
44883,3,5,9
44884,1,10,5
44885,7,6,6
44886,2,8,9
44887,7,6,9
44888,1,7,2
44889,2,8,8
44890,3,9,8
44891,4,10,9
44892,2,9,3
44893,10,7,1
44894,6,9,4
44895,10,3,4
44896,6,1,3
44897,7,8,2
44898,6,2,2
44899,1,7,1
44900,5,7,7
44901,10,5,5
44902,2,5,8
44903,8,3,10
44904,8,7,3
44905,10,2,4
44906,5,7,8
44907,4,4,5
44908,6,7,8
44909,6,3,1
44910,2,10,2
44911,10,9,9
44912,9,5,6
44913,7,9,10
44914,6,9,8
44915,10,8,10
44916,8,10,1
44917,9,3,7
44918,1,10,8
44919,8,5,5
44920,2,7,1
44921,7,3,4
44922,4,2,8
44923,6,9,1
44924,5,6,5
44925,6,5,9
44926,1,10,2
44927,4,2,7
44928,7,6,9
44929,9,5,6
44930,8,1,2
44931,7,4,9
44932,6,2,1
44933,9,6,2
44934,10,8,10
44935,6,3,8
44936,2,5,3
44937,1,2,7
44938,4,7,4
44939,8,2,4
44940,3,2,6
44941,4,5,4
44942,2,7,6
44943,3,8,8
44944,1,1,4
44945,9,3,4
44946,9,9,7
44947,4,1,7
44948,3,5,7
44949,7,8,5
44950,9,6,1
44951,3,8,4
44952,2,3,2
44953,4,7,9
44954,6,5,3
44955,3,2,7
44956,10,4,9
44957,4,3,1
44958,4,4,6
44959,6,7,7
44960,1,3,10
44961,8,7,10
44962,2,1,9
44963,6,9,2
44964,8,3,6
44965,2,8,6
44966,2,9,1
44967,8,10,3
44968,8,8,4
44969,5,3,9
44970,10,7,4
44971,4,5,2
44972,5,1,9
44973,8,7,9
44974,7,7,8
44975,8,1,6
44976,7,9,10
44977,2,10,6
44978,8,2,10
44979,2,9,7
44980,3,5,7
44981,3,1,6
44982,1,3,1
44983,9,1,8
44984,2,10,10
44985,5,9,8
44986,8,8,1
44987,8,5,5
44988,5,7,4
44989,6,8,1
44990,9,6,4
44991,7,1,7
44992,1,2,2
44993,3,10,6
44994,7,8,10
44995,2,4,10
44996,4,8,8
44997,4,4,5
44998,8,6,3
44999,5,7,7
45000,4,1,7
45001,5,10,8
45002,4,10,10
45003,8,7,3
45004,8,8,9
45005,5,7,9
45006,8,10,1
45007,3,5,5
45008,10,7,6
45009,1,2,8
45010,5,3,7
45011,8,9,8
45012,4,1,10
45013,2,7,8
45014,1,2,2
45015,10,4,1
45016,2,5,5
45017,1,7,3
45018,8,3,10
45019,9,8,5
45020,1,5,6
45021,1,1,3
45022,7,4,3
45023,5,7,10
45024,6,7,1
45025,2,1,3
45026,5,1,2
45027,4,9,10
45028,5,7,1
45029,10,8,1
45030,3,6,1
45031,4,5,9
45032,4,3,6
45033,9,7,9
45034,6,4,7
45035,6,7,3
45036,3,5,5
45037,6,1,4
45038,8,5,9
45039,7,1,4
45040,6,9,1
45041,4,4,5
45042,7,2,6
45043,7,10,4
45044,10,3,10
45045,1,2,3
45046,9,5,2
45047,9,4,9
45048,4,10,5
45049,4,4,6
45050,8,5,6
45051,6,10,7
45052,10,6,9
45053,1,9,2
45054,4,6,3
45055,6,5,10
45056,8,5,7
45057,5,4,7
45058,5,2,2
45059,3,2,5
45060,8,4,8
45061,4,7,2
45062,10,10,7
45063,8,9,9
45064,10,10,4
45065,1,4,6
45066,7,7,2
45067,8,10,6
45068,6,3,10
45069,9,5,8
45070,6,1,5
45071,1,4,9
45072,5,3,7
45073,6,1,2
45074,7,5,7
45075,10,10,4
45076,4,3,1
45077,7,3,5
45078,1,7,6
45079,10,8,8
45080,7,9,5
45081,6,6,6
45082,5,8,5
45083,6,9,1
45084,9,3,10
45085,1,7,8
45086,4,7,10
45087,4,8,3
45088,10,1,9
45089,6,10,8
45090,1,4,4
45091,7,4,5
45092,3,3,5
45093,7,6,4
45094,1,8,2
45095,6,4,3
45096,4,3,10
45097,1,7,5
45098,9,9,3
45099,4,7,6
45100,10,3,9
45101,10,4,1
45102,8,8,8
45103,3,5,3
45104,4,1,10
45105,1,5,5
45106,3,8,5
45107,6,4,6
45108,7,6,4
45109,10,7,7
45110,3,8,7
45111,8,6,8
45112,1,10,1
45113,5,3,6
45114,3,10,1
45115,5,4,3
45116,2,7,3
45117,2,9,6
45118,2,6,6
45119,4,9,4
45120,8,1,3
45121,4,9,2
45122,8,7,6
45123,9,2,2
45124,1,8,10
45125,3,4,9
45126,10,4,2
45127,9,5,6
45128,3,9,7
45129,5,2,10
45130,2,8,8
45131,2,5,5
45132,3,3,10
45133,8,3,7
45134,9,6,4
45135,3,6,1
45136,2,5,5
45137,6,10,5
45138,1,7,6
45139,4,5,5
45140,7,7,8
45141,3,1,6
45142,9,5,9
45143,4,4,8
45144,4,5,5
45145,3,7,4
45146,2,4,4
45147,2,7,1
45148,3,4,9
45149,7,2,3
45150,4,10,2
45151,10,6,5
45152,2,8,7
45153,8,7,1
45154,2,10,7
45155,10,6,1
45156,5,1,1
45157,9,7,2
45158,10,7,7
45159,10,2,9
45160,10,7,4
45161,2,1,3
45162,1,4,1
45163,10,10,8
45164,3,9,1
45165,2,6,2
45166,3,4,7
45167,3,9,2
45168,9,5,4
45169,1,2,3
45170,4,9,8
45171,2,8,3
45172,9,10,3
45173,4,3,10
45174,1,9,9
45175,8,2,2
45176,5,4,10
45177,7,4,5
45178,9,1,2
45179,7,9,6
45180,10,1,1
45181,2,8,3
45182,7,2,9
45183,2,7,2
45184,5,1,1
45185,1,5,1
45186,5,1,7
45187,5,1,6
45188,5,9,5
45189,4,9,5
45190,2,1,7
45191,1,9,5
45192,7,4,4
45193,5,5,7
45194,7,3,10
45195,8,5,10
45196,7,6,6
45197,1,10,2
45198,9,9,5
45199,8,9,6
45200,10,4,1
45201,8,3,3
45202,1,2,1
45203,4,6,6
45204,8,2,4
45205,4,9,5
45206,7,6,8
45207,6,3,3
45208,5,8,1
45209,6,5,5
45210,4,10,9
45211,7,10,7
45212,6,8,7
45213,2,7,7
45214,7,7,8
45215,9,3,7
45216,9,2,9
45217,1,2,5
45218,6,9,7
45219,10,7,3
45220,5,8,1
45221,8,6,7
45222,1,9,9
45223,9,5,5
45224,8,10,6
45225,1,5,3
45226,8,6,3
45227,8,10,6
45228,3,2,9
45229,5,5,10
45230,8,7,3
45231,10,4,2
45232,6,5,7
45233,6,5,4
45234,2,4,3
45235,6,4,2
45236,6,6,6
45237,3,3,9
45238,9,7,2
45239,7,8,8
45240,1,10,10
45241,6,3,6
45242,7,2,7
45243,3,6,6
45244,7,8,6
45245,4,5,8
45246,9,9,7
45247,6,2,6
45248,8,2,1
45249,8,10,7
45250,5,1,4
45251,2,6,3
45252,6,8,8
45253,4,3,3
45254,7,7,9
45255,2,4,1
45256,4,10,7
45257,2,5,9
45258,4,10,2
45259,10,5,2
45260,8,6,3
45261,6,2,2
45262,3,7,3
45263,2,7,3
45264,9,9,10
45265,1,10,7
45266,2,3,8
45267,8,4,7
45268,8,5,5
45269,8,5,8
45270,8,7,7
45271,9,6,8
45272,3,1,2
45273,4,1,10
45274,1,6,7
45275,10,1,5
45276,10,3,1
45277,1,8,6
45278,8,5,4
45279,10,8,9
45280,6,4,5
45281,8,4,5
45282,6,6,6
45283,1,9,4
45284,2,5,2
45285,2,8,3
45286,5,2,6
45287,4,7,9
45288,4,7,8
45289,2,4,6
45290,5,7,2
45291,7,8,6
45292,3,10,9
45293,2,10,8
45294,2,7,9
45295,1,3,6
45296,9,3,1
45297,4,9,9
45298,7,10,9
45299,2,5,9
45300,1,3,7
45301,7,5,4
45302,4,4,9
45303,4,1,7
45304,4,9,7
45305,3,3,8
45306,7,3,4
45307,10,3,4
45308,1,5,1
45309,1,2,10
45310,1,7,1
45311,5,5,9
45312,9,6,2
45313,9,5,9
45314,4,10,3
45315,5,8,9
45316,9,6,4
45317,2,2,6
45318,5,4,2
45319,7,6,8
45320,9,7,1
45321,8,1,5
45322,7,8,9
45323,8,4,3
45324,10,9,5
45325,7,8,7
45326,4,2,10
45327,2,7,10
45328,10,6,10
45329,1,4,5
45330,9,5,6
45331,8,5,2
45332,9,4,1
45333,6,1,2
45334,9,10,8
45335,5,6,7
45336,9,2,10
45337,2,2,1
45338,3,3,8
45339,3,10,7
45340,3,4,9
45341,7,4,5
45342,6,6,5
45343,10,3,3
45344,9,6,4
45345,7,2,1
45346,6,9,1
45347,3,5,9
45348,4,9,3
45349,8,4,8
45350,8,3,5
45351,6,8,3
45352,6,9,9
45353,3,7,7
45354,10,4,6
45355,6,2,8
45356,2,2,7
45357,7,9,5
45358,5,2,4
45359,7,7,8
45360,1,3,1
45361,6,3,2
45362,3,10,4
45363,7,8,6
45364,5,3,9
45365,10,8,4
45366,10,7,1
45367,2,2,7
45368,3,4,6
45369,7,10,7
45370,6,1,2
45371,7,10,7
45372,5,5,5
45373,4,1,9
45374,2,9,5
45375,7,1,4
45376,9,1,10
45377,7,1,4
45378,8,6,2
45379,6,10,9
45380,3,5,6
45381,7,7,4
45382,1,4,9
45383,5,8,3
45384,4,8,8
45385,5,3,7
45386,2,6,9
45387,6,6,1
45388,5,6,8
45389,5,4,5
45390,1,4,10
45391,3,7,6
45392,6,2,10
45393,1,10,4
45394,7,1,1
45395,2,9,5
45396,3,8,5
45397,6,6,10
45398,3,3,9
45399,5,9,5
45400,8,5,1
45401,5,10,2
45402,9,4,5
45403,1,2,6
45404,4,5,6
45405,8,3,5
45406,8,9,7
45407,10,6,4
45408,8,6,5
45409,5,7,7
45410,4,9,10
45411,9,10,9
45412,2,9,7
45413,4,8,4
45414,9,9,5
45415,4,7,3
45416,3,9,9
45417,7,4,10
45418,8,10,4
45419,2,2,1
45420,2,6,1
45421,9,3,2
45422,4,10,9
45423,8,2,2
45424,6,8,1
45425,1,5,5
45426,7,8,8
45427,10,9,8
45428,9,6,5
45429,5,4,7
45430,2,10,2
45431,5,10,7
45432,3,9,9
45433,8,7,3
45434,2,6,9
45435,9,6,5
45436,5,5,4
45437,6,8,10
45438,8,4,1
45439,2,8,6
45440,9,1,1
45441,4,2,1
45442,1,4,7
45443,7,7,1
45444,7,5,4
45445,4,3,4
45446,4,1,4
45447,10,8,3
45448,5,4,4
45449,6,7,7
45450,5,1,6
45451,8,10,9
45452,5,6,5
45453,2,5,9
45454,2,7,4
45455,10,3,1
45456,5,3,5
45457,1,8,5
45458,2,7,3
45459,2,8,2
45460,7,9,2
45461,8,10,9
45462,10,2,7
45463,6,5,8
45464,2,10,2
45465,1,6,4
45466,8,4,2
45467,2,5,4
45468,5,2,7
45469,1,2,8
45470,1,3,2
45471,4,7,5
45472,3,3,7
45473,9,1,5
45474,2,5,10
45475,6,10,1
45476,5,6,2
45477,4,5,5
45478,3,4,3
45479,8,6,8
45480,6,10,3
45481,8,1,1
45482,3,10,2
45483,2,7,5
45484,2,1,9
45485,8,1,1
45486,1,1,9
45487,9,8,8
45488,9,2,9
45489,6,5,9
45490,4,1,7
45491,8,4,6
45492,3,8,1
45493,7,2,6
45494,10,8,3
45495,3,5,6
45496,2,10,6
45497,10,2,9
45498,10,5,7
45499,8,2,3
45500,9,8,8
45501,6,9,10
45502,5,6,1
45503,10,10,5
45504,9,6,1
45505,5,6,2
45506,4,2,6
45507,4,9,4
45508,7,8,2
45509,2,4,1
45510,5,5,2
45511,10,8,7
45512,4,10,3
45513,9,10,7
45514,4,4,2
45515,9,9,4
45516,1,8,8
45517,9,1,8
45518,3,4,2
45519,6,2,2
45520,4,7,10
45521,4,8,7
45522,8,4,3
45523,1,7,5
45524,3,7,7
45525,4,9,7
45526,2,4,3
45527,3,7,3
45528,1,4,7
45529,8,6,8
45530,4,1,7
45531,1,3,2
45532,6,7,2
45533,9,5,9
45534,8,5,9
45535,9,1,4
45536,1,4,4
45537,7,1,6
45538,2,5,4
45539,7,6,6
45540,5,9,4
45541,7,10,7
45542,3,1,9
45543,5,9,4
45544,5,2,9
45545,10,10,1
45546,2,3,9
45547,10,7,2
45548,1,9,10
45549,4,6,6
45550,10,9,8
45551,3,7,5
45552,8,2,8
45553,10,6,6
45554,10,6,7
45555,10,7,4
45556,10,1,4
45557,7,10,8
45558,3,7,1
45559,4,1,10
45560,3,6,8
45561,9,5,1
45562,6,5,8
45563,8,1,6
45564,5,6,1
45565,2,5,6
45566,9,1,7
45567,7,2,9
45568,7,5,9
45569,3,2,4
45570,6,10,3
45571,5,10,2
45572,9,10,4
45573,4,5,10
45574,3,2,9
45575,8,5,7
45576,5,3,7
45577,9,2,9
45578,2,2,5
45579,5,1,8
45580,1,1,1
45581,10,2,8
45582,7,6,1
45583,2,7,3
45584,8,7,10
45585,2,7,3
45586,9,8,9
45587,10,9,4
45588,9,7,9
45589,9,4,4
45590,1,2,4
45591,7,3,1
45592,1,10,6
45593,1,8,2
45594,6,10,1
45595,5,1,10
45596,1,1,5
45597,6,10,8
45598,6,7,10
45599,5,9,7
45600,2,7,10
45601,8,10,4
45602,8,4,4
45603,9,1,3
45604,3,6,4
45605,3,4,9
45606,9,6,8
45607,1,10,8
45608,2,4,7
45609,5,5,1
45610,2,2,10
45611,3,2,6
45612,6,1,9
45613,8,6,1
45614,10,3,5
45615,3,3,3
45616,7,1,3
45617,10,4,2
45618,3,3,5
45619,1,7,4
45620,2,2,8
45621,6,8,4
45622,5,1,7
45623,4,8,10
45624,3,7,10
45625,8,3,6
45626,5,2,4
45627,6,7,4
45628,10,10,7
45629,5,2,2
45630,9,6,4
45631,9,9,5
45632,9,6,5
45633,1,5,6
45634,8,7,6
45635,10,9,9
45636,7,6,3
45637,2,9,3
45638,10,10,10
45639,2,10,5
45640,3,3,6
45641,3,6,3
45642,6,6,10
45643,5,4,2
45644,2,5,6
45645,2,4,1
45646,7,4,2
45647,3,8,5
45648,8,6,4
45649,2,6,9
45650,9,4,10
45651,3,5,9
45652,4,7,6
45653,3,3,4
45654,6,9,1
45655,3,10,9
45656,4,10,7
45657,3,1,7
45658,5,5,5
45659,2,1,3
45660,9,2,6
45661,8,1,7
45662,6,3,5
45663,9,7,7
45664,6,4,3
45665,4,9,3
45666,2,1,6
45667,2,1,9
45668,3,8,5
45669,7,7,7
45670,3,5,10
45671,2,6,3
45672,10,6,2
45673,10,8,3
45674,2,6,3
45675,4,4,5
45676,8,3,6
45677,2,10,2
45678,3,6,8
45679,9,8,4
45680,8,8,7
45681,10,3,3
45682,5,9,1
45683,3,9,3
45684,4,10,3
45685,1,5,9
45686,2,7,8
45687,4,8,3
45688,2,2,3
45689,3,5,8
45690,4,4,8
45691,5,1,1
45692,4,6,10
45693,2,5,9
45694,8,1,10
45695,7,1,4
45696,10,4,6
45697,3,6,2
45698,1,1,1
45699,8,1,1
45700,2,10,9
45701,3,6,3
45702,8,9,6
45703,1,8,5
45704,2,8,1
45705,9,7,6
45706,4,9,9
45707,5,8,6
45708,7,2,8
45709,5,5,2
45710,3,1,4
45711,9,1,10
45712,1,6,8
45713,6,5,4
45714,6,2,7
45715,1,3,6
45716,3,2,8
45717,8,3,3
45718,8,9,9
45719,4,2,10
45720,6,1,4
45721,4,4,8
45722,2,8,1
45723,7,8,1
45724,5,1,4
45725,4,8,4
45726,10,3,1
45727,6,3,7
45728,7,4,3
45729,7,1,6
45730,1,6,4
45731,8,5,8
45732,4,2,8
45733,1,2,3
45734,9,10,5
45735,5,7,4
45736,4,4,7
45737,2,7,3
45738,3,2,1
45739,9,1,3
45740,9,2,5
45741,6,5,7
45742,3,8,9
45743,8,2,5
45744,10,2,7
45745,3,8,7
45746,9,10,6
45747,1,10,8
45748,5,8,10
45749,3,2,6
45750,6,6,10
45751,4,4,9
45752,8,8,2
45753,6,4,2
45754,10,6,8
45755,2,10,6
45756,8,10,7
45757,8,4,2
45758,1,2,2
45759,2,9,10
45760,8,10,6
45761,7,4,3
45762,10,7,2
45763,10,5,3
45764,10,9,4
45765,5,7,10
45766,3,1,4
45767,4,6,2
45768,6,8,3
45769,4,4,4
45770,4,6,5
45771,7,7,1
45772,7,1,4
45773,4,10,4
45774,9,3,8
45775,7,6,10
45776,10,1,7
45777,4,3,8
45778,10,1,10
45779,5,8,3
45780,7,2,5
45781,6,2,6
45782,4,10,4
45783,7,5,10
45784,5,10,1
45785,2,1,7
45786,5,7,7
45787,6,8,5
45788,3,1,2
45789,7,9,10
45790,8,4,7
45791,3,1,9
45792,1,7,8
45793,10,6,3
45794,2,5,9
45795,5,5,9
45796,9,6,1
45797,6,10,1
45798,1,1,8
45799,10,8,1
45800,6,5,7
45801,10,10,6
45802,1,10,7
45803,10,2,2
45804,7,1,4
45805,6,10,5
45806,2,7,7
45807,5,8,1
45808,9,1,1
45809,1,6,6
45810,2,4,10
45811,10,9,3
45812,1,6,10
45813,3,4,3
45814,6,3,9
45815,5,10,7
45816,1,4,5
45817,5,6,2
45818,1,1,3
45819,6,10,9
45820,3,10,6
45821,8,1,9
45822,10,10,4
45823,9,8,9
45824,2,1,5
45825,1,8,10
45826,6,3,5
45827,9,7,4
45828,8,7,6
45829,9,4,3
45830,4,3,5
45831,1,5,9
45832,9,9,1
45833,3,8,2
45834,7,2,7
45835,2,7,1
45836,1,3,5
45837,5,7,3
45838,3,9,5
45839,2,8,10
45840,2,9,2
45841,6,7,7
45842,7,9,5
45843,4,3,3
45844,5,8,9
45845,9,9,9
45846,5,9,2
45847,3,9,10
45848,4,10,9
45849,4,3,9
45850,1,6,7
45851,2,3,7
45852,1,9,10
45853,4,5,4
45854,9,4,6
45855,1,10,2
45856,8,9,5
45857,8,2,6
45858,1,10,3
45859,7,9,10
45860,8,1,6
45861,2,3,5
45862,6,8,7
45863,7,8,6
45864,5,4,2
45865,9,8,8
45866,5,9,4
45867,6,5,8
45868,5,8,9
45869,5,1,2
45870,6,9,4
45871,5,9,10
45872,9,1,1
45873,10,2,4
45874,1,4,10
45875,10,10,7
45876,9,6,4
45877,6,7,5
45878,10,1,3
45879,3,1,9
45880,6,9,7
45881,2,1,8
45882,5,10,4
45883,1,5,2
45884,8,2,7
45885,3,7,7
45886,4,1,2
45887,9,4,10
45888,10,2,1
45889,1,4,10
45890,8,9,2
45891,4,8,5
45892,10,10,5
45893,8,5,4
45894,5,3,8
45895,2,2,10
45896,9,10,3
45897,5,6,6
45898,1,1,5
45899,2,5,1
45900,4,6,6
45901,2,4,5
45902,8,4,10
45903,9,3,3
45904,6,1,2
45905,2,9,8
45906,1,6,9
45907,4,5,5
45908,7,5,3
45909,2,6,6
45910,3,3,2
45911,8,7,2
45912,8,4,5
45913,4,4,9
45914,7,10,10
45915,6,5,7
45916,3,8,2
45917,2,3,8
45918,10,8,2
45919,3,5,7
45920,4,2,7
45921,5,9,3
